UserName,Handle,Timestamp,Comments,Likes,Retweets,Text,KeyWord,Sentiment
The New York Times,@nytimes,2021-12-02T17:30:03.000Z,"“The response was executed perfectly, yet four children were killed and multiple injuries occurred,” said the prosecutor whose office is overseeing the Oxford High School shooting criminal case. “We really can’t train ourselves out of this tragedy.”
nytimes.com
After Michigan Killings, Students Praised Shooter Drills. But Do They Really Work?
Oxford High School held repeated trainings on how to handle a gunman in school. But some critics are questioning their purpose.
58
154
487The New York Times
@nytimes
·
Dec 2
“The response was executed perfectly, yet four children were killed and multiple injuries occurred,” said the prosecutor whose office is overseeing the Oxford High School shooting criminal case. “We really can’t train ourselves out of this tragedy.”
nytimes.com
After Michigan Killings, Students Praised Shooter Drills. But Do They Really Work?
Oxford High School held repeated trainings on how to handle a gunman in school. But some critics are questioning their purpose.
58
154
487",58,154,487, four Oxford Michigan ,0.13978609625668453
The New York Times,@nytimes,2021-12-02T17:20:00.000Z,"Nathaniel Woods was sentenced to death for his role in the murders of three Birmingham, Alabama, police officers who were shot by someone else. Our new documentary on FX and Hulu examines how Woods, who didn't pull the trigger, was punished all the same. https://nyti.ms/3ogWZh3
16
58
131The New York Times
@nytimes
·
Dec 2
Nathaniel Woods was sentenced to death for his role in the murders of three Birmingham, Alabama, police officers who were shot by someone else. Our new documentary on FX and Hulu examines how Woods, who didn't pull the trigger, was punished all the same. https://nyti.ms/3ogWZh3
16
58
131",16,58,131, Woods three Birmingham Alabama ,0.05844155844155844
The New York Times,@nytimes,2021-12-02T17:15:02.000Z,"Experts worry that the Omicron variant could bring a new coronavirus wave. In the U.S., that comes with another concern: surprise bills from Covid tests.

Here are five tips to avoid them.
nytimes.com
5 Tips for Avoiding Surprise Virus Test Bills
Experts worry the Omicron variant could seed a new coronavirus wave, which would probably mean a lot more surprise bills.
41
51
144The New York Times
@nytimes
·
Dec 2
Experts worry that the Omicron variant could bring a new coronavirus wave. In the U.S., that comes with another concern: surprise bills from Covid tests.

Here are five tips to avoid them.
nytimes.com
5 Tips for Avoiding Surprise Virus Test Bills
Experts worry the Omicron variant could seed a new coronavirus wave, which would probably mean a lot more surprise bills.
41
51
144",41,51,144, Omicron Covid five ,0.1174242424242424
The New York Times,@nytimes,2021-12-02T17:05:15.000Z,"A former Ohio sheriff’s deputy has been charged with murder in the death of Casey Goodson Jr. last year. Goodson, a 23-year-old Black man, was shot several times in the back during an operation that had nothing to do with him, according to an indictment.
nytimes.com
Former Ohio Deputy Is Charged With Murder in Shooting of Columbus Man
The former deputy, Jason Meade, was a member of a fugitive task force when he shot Casey Goodson Jr., 23, who was not the target of the operation, according to an indictment. He faces two murder...
29
286
790The New York Times
@nytimes
·
Dec 2
A former Ohio sheriff’s deputy has been charged with murder in the death of Casey Goodson Jr. last year. Goodson, a 23-year-old Black man, was shot several times in the back during an operation that had nothing to do with him, according to an indictment.
nytimes.com
Former Ohio Deputy Is Charged With Murder in Shooting of Columbus Man
The former deputy, Jason Meade, was a member of a fugitive task force when he shot Casey Goodson Jr., 23, who was not the target of the operation, according to an indictment. He faces two murder...
29
286
790",29,286,790, Ohio Casey Goodson year Black two ,-0.013131313131313131
The New York Times,@nytimes,2021-12-02T15:50:02.000Z,"The French authorities confirmed the first Omicron variant cases in France on Thursday, but their alarm remained focused on a surge of infections fueled by the Delta variant. They have so far ruled out a return to lockdowns or business closures.
nytimes.com
Omicron is detected in mainland France, but a Delta wave is the bigger concern for now.
17
64
235The New York Times
@nytimes
·
Dec 2
The French authorities confirmed the first Omicron variant cases in France on Thursday, but their alarm remained focused on a surge of infections fueled by the Delta variant. They have so far ruled out a return to lockdowns or business closures.
nytimes.com
Omicron is detected in mainland France, but a Delta wave is the bigger concern for now.
17
64
235",17,64,235, French first Omicron France Thursday Delta ,0.1487603305785124
The New York Times,@nytimes,2021-12-02T15:45:07.000Z,"We found 25 words that can be spelled with these seven letters. How many can you make?

Don’t forget, your words must include the center letter.
https://nyti.ms/3EdubM2
72
45
295The New York Times
@nytimes
·
Dec 2
We found 25 words that can be spelled with these seven letters. How many can you make?

Don’t forget, your words must include the center letter.
https://nyti.ms/3EdubM2
72
45
295",72,45,295, seven ,0.18727272727272729
The New York Times,@nytimes,2021-12-02T15:40:14.000Z,"Meghan, the Duchess of Sussex, won a decisive victory in her long-running legal feud with The Mail on Sunday on Thursday, in her claim that the British tabloid violated her privacy by publishing a letter she sent to her estranged father.
nytimes.com
Meghan Wins Legal Battle Against The Mail on Sunday
An appeals court rejected a bid to force a trial over the duchess’s claim that the tabloid violated her privacy by publishing an anguished letter she sent to her estranged father.
54
174
1.6KThe New York Times
@nytimes
·
Dec 2
Meghan, the Duchess of Sussex, won a decisive victory in her long-running legal feud with The Mail on Sunday on Thursday, in her claim that the British tabloid violated her privacy by publishing a letter she sent to her estranged father.
nytimes.com
Meghan Wins Legal Battle Against The Mail on Sunday
An appeals court rejected a bid to force a trial over the duchess’s claim that the tabloid violated her privacy by publishing an anguished letter she sent to her estranged father.
54
174
1.6K",54,174,1.6K, Meghan Sunday Thursday British K ,0.1707070707070707
The New York Times,@nytimes,2021-12-02T15:30:16.000Z,"Overtime Elite, a new pro basketball league for teenagers, is luring young phenoms with hefty salaries, viral success and — perhaps — a better path to the NBA.
nytimes.com
The Teenagers Getting Six Figures to Leave Their High Schools for Basketball
The new pro league Overtime Elite is luring young phenoms with hefty salaries, viral success and — perhaps — a better path to the N.B.A.
26
62
308The New York Times
@nytimes
·
Dec 2
Overtime Elite, a new pro basketball league for teenagers, is luring young phenoms with hefty salaries, viral success and — perhaps — a better path to the NBA.
nytimes.com
The Teenagers Getting Six Figures to Leave Their High Schools for Basketball
The new pro league Overtime Elite is luring young phenoms with hefty salaries, viral success and — perhaps — a better path to the N.B.A.
26
62
308",26,62,308, NBA ,0.24220095693779903
The New York Times,@nytimes,2021-12-02T15:15:05.000Z,"Pope Francis flew to Cyprus, beginning a five-day trip on which he will highlight the plight of migrants.

He will travel to the Greek island of Lesbos, where in 2016 he visited refugees living in dire conditions and brought some back to Rome on his plane.
nytimes.com
Pope Francis Heads to Cyprus, Aiming to Highlight Plight of Migrants
Even as the world focuses on a new coronavirus variant, Francis is embarking on a trip that incorporates longstanding priorities like opening borders and welcoming the destitute.
40
79
385The New York Times
@nytimes
·
Dec 2
Pope Francis flew to Cyprus, beginning a five-day trip on which he will highlight the plight of migrants.

He will travel to the Greek island of Lesbos, where in 2016 he visited refugees living in dire conditions and brought some back to Rome on his plane.
nytimes.com
Pope Francis Heads to Cyprus, Aiming to Highlight Plight of Migrants
Even as the world focuses on a new coronavirus variant, Francis is embarking on a trip that incorporates longstanding priorities like opening borders and welcoming the destitute.
40
79
385",40,79,385, Pope Francis five day Greek Lesbos Rome ,0.05844155844155844
The New York Times,@nytimes,2021-12-02T15:00:13.000Z,"The Supreme Court on Wednesday heard a case that was a frontal challenge to Roe v. Wade.

How far will the court’s conservative majority go in deciding the future of abortion in the U.S.? Listen to today's episode of The Daily.
nytimes.com
The Supreme Court Considers the Future of Roe
How far will the court’s conservative majority go in deciding the future of abortion in America?
43
62
167The New York Times
@nytimes
·
Dec 2
The Supreme Court on Wednesday heard a case that was a frontal challenge to Roe v. Wade.

How far will the court’s conservative majority go in deciding the future of abortion in the U.S.? Listen to today's episode of The Daily.
nytimes.com
The Supreme Court Considers the Future of Roe
How far will the court’s conservative majority go in deciding the future of abortion in America?
43
62
167",43,62,167, Wednesday Roe today Daily America ,0.04125874125874126
The New York Times,@nytimes,2021-12-02T12:15:06.000Z,"France has fewer immigrants than other rich nations. But immigration is dominating the political debate just months before the country's presidential elections, and candidates on both sides are hardening their positions.
nytimes.com
As French Election Looms, Candidates Stake Out Tough Positions on Migrants
France has fewer immigrants than other rich nations. But politicians are hardening their positions against immigration even as other countries compete for migrant workers.
29
58
165The New York Times
@nytimes
·
Dec 2
France has fewer immigrants than other rich nations. But immigration is dominating the political debate just months before the country's presidential elections, and candidates on both sides are hardening their positions.
nytimes.com
As French Election Looms, Candidates Stake Out Tough Positions on Migrants
France has fewer immigrants than other rich nations. But politicians are hardening their positions against immigration even as other countries compete for migrant workers.
29
58
165",29,58,165, France months French ,0.0063874034462269745
